<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
GAZP;60;20171115;110000;132.0100000;132.3700000;131.4000000;131.8800000
GAZP;60;20171115;120000;131.8800000;132.7900000;131.6700000;132.0800000
GAZP;60;20171115;130000;132.1400000;132.1800000;131.2100000;131.9100000
GAZP;60;20171115;140000;131.9200000;131.9900000;131.4200000;131.8400000
GAZP;60;20171115;150000;131.8600000;132.0000000;131.7200000;131.9500000
GAZP;60;20171115;160000;131.9300000;132.4000000;131.7300000;131.8600000
GAZP;60;20171115;170000;131.8000000;131.9600000;131.4200000;131.9000000
GAZP;60;20171115;180000;131.9500000;132.3400000;131.5700000;131.6200000
GAZP;60;20171115;190000;131.5800000;131.8100000;131.2100000;131.2100000
GAZP;60;20171116;110000;131.7900000;132.7000000;131.5000000;132.4800000
GAZP;60;20171116;120000;132.4500000;132.5500000;131.5600000;131.6700000
GAZP;60;20171116;130000;131.6400000;131.8800000;130.8000000;130.8800000
GAZP;60;20171116;140000;130.8500000;131.2700000;130.6600000;130.9100000
GAZP;60;20171116;150000;130.8700000;130.9800000;130.6600000;130.7400000
GAZP;60;20171116;160000;130.7100000;130.8200000;127.7400000;128.8100000
GAZP;60;20171116;170000;128.7400000;129.3700000;128.0100000;129.0400000
GAZP;60;20171116;180000;129.0400000;130.4500000;129.0400000;130.1900000
GAZP;60;20171116;190000;130.1900000;130.4700000;129.2000000;129.2000000
GAZP;60;20171117;110000;129.6500000;130.2500000;129.0600000;129.8300000
GAZP;60;20171117;120000;129.8000000;130.8700000;129.5800000;130.3800000
GAZP;60;20171117;130000;130.4000000;130.5300000;129.8700000;130.2400000
GAZP;60;20171117;140000;130.2200000;130.3000000;129.7100000;130.2600000
GAZP;60;20171117;150000;130.2300000;130.4500000;130.0200000;130.2700000
GAZP;60;20171117;160000;130.2200000;130.4200000;129.9100000;130.1000000
GAZP;60;20171117;170000;130.0700000;130.3000000;129.7400000;130.1800000
GAZP;60;20171117;180000;130.1400000;130.5900000;129.7000000;130.4000000
GAZP;60;20171117;190000;130.4400000;130.4600000;129.6300000;129.6500000
GAZP;60;20171120;110000;129.8000000;130.4900000;128.7900000;129.9300000
GAZP;60;20171120;120000;129.9800000;130.0500000;128.6300000;129.3300000
GAZP;60;20171120;130000;129.2700000;129.9300000;129.2500000;129.6200000
GAZP;60;20171120;140000;129.6100000;129.6400000;129.0600000;129.0900000
GAZP;60;20171120;150000;129.1300000;130.2900000;128.9700000;129.9400000
GAZP;60;20171120;160000;129.8900000;130.1200000;129.5100000;129.9400000
GAZP;60;20171120;170000;129.9400000;130.0200000;129.5400000;129.6700000
GAZP;60;20171120;180000;129.6400000;129.7100000;129.3200000;129.6200000
GAZP;60;20171120;190000;129.6100000;130.1500000;129.5000000;129.9600000
GAZP;60;20171121;110000;130.4500000;131.6500000;130.3500000;131.5000000
GAZP;60;20171121;120000;131.4700000;131.9500000;131.0500000;131.5900000
GAZP;60;20171121;130000;131.5800000;131.9600000;131.5000000;131.8700000
GAZP;60;20171121;140000;131.9000000;132.7900000;131.7100000;132.4000000
GAZP;60;20171121;150000;132.4000000;133.0500000;132.3400000;132.8800000
GAZP;60;20171121;160000;132.8800000;132.9800000;132.6900000;132.8600000
GAZP;60;20171121;170000;132.8900000;132.9000000;131.6400000;131.8900000
GAZP;60;20171121;180000;131.8300000;132.0800000;131.5700000;131.6000000
GAZP;60;20171121;190000;131.6100000;132.4900000;131.4000000;132.4900000
GAZP;60;20171122;110000;133.0100000;133.4300000;132.7800000;132.8100000
GAZP;60;20171122;120000;132.8000000;133.3900000;132.5100000;133.3600000
GAZP;60;20171122;130000;133.3700000;133.6500000;132.9100000;133.2200000
GAZP;60;20171122;140000;133.1800000;133.3000000;132.9700000;133.2900000
GAZP;60;20171122;150000;133.2900000;133.4500000;132.8700000;133.3700000
GAZP;60;20171122;160000;133.3500000;133.3900000;132.6300000;132.8000000
GAZP;60;20171122;170000;132.8000000;132.9400000;132.5500000;132.8200000
GAZP;60;20171122;180000;132.8200000;133.1900000;132.6200000;132.6900000
GAZP;60;20171122;190000;132.7000000;132.7000000;132.2000000;132.5700000
GAZP;60;20171123;110000;132.5000000;132.6900000;131.6000000;131.8400000
GAZP;60;20171123;120000;131.8100000;133.1000000;131.6300000;132.7200000
GAZP;60;20171123;130000;132.7000000;132.8500000;131.9800000;132.2900000
GAZP;60;20171123;140000;132.2600000;132.5600000;132.0700000;132.3200000
GAZP;60;20171123;150000;132.3200000;132.4700000;132.0100000;132.2700000
GAZP;60;20171123;160000;132.2700000;132.4000000;132.0500000;132.2500000
GAZP;60;20171123;170000;132.2500000;132.3700000;131.9000000;132.1000000
GAZP;60;20171123;180000;132.1000000;132.3000000;131.6000000;131.6600000
GAZP;60;20171123;190000;131.6600000;131.9300000;131.3000000;131.6000000
GAZP;60;20171124;110000;131.5600000;132.2900000;131.3100000;132.0300000
GAZP;60;20171124;120000;132.0500000;133.3300000;131.8000000;133.3000000
GAZP;60;20171124;130000;133.2600000;133.4900000;133.0100000;133.4400000
GAZP;60;20171124;140000;133.4500000;133.6500000;133.2200000;133.3500000
GAZP;60;20171124;150000;133.3500000;134.1900000;133.3100000;134.0100000
GAZP;60;20171124;160000;134.0000000;134.1900000;133.5000000;133.9900000
GAZP;60;20171124;170000;134.0000000;134.0400000;133.5000000;133.5000000
GAZP;60;20171124;180000;133.5000000;133.6500000;133.1500000;133.3900000
GAZP;60;20171124;190000;133.3900000;133.5700000;133.0700000;133.5700000
GAZP;60;20171127;110000;133.6100000;135.1900000;133.3500000;135.1200000
GAZP;60;20171127;120000;135.1600000;135.1700000;133.9100000;134.3000000
GAZP;60;20171127;130000;134.3400000;134.7000000;134.1100000;134.2000000
GAZP;60;20171127;140000;134.1700000;134.4200000;133.8000000;133.9800000
GAZP;60;20171127;150000;134.0000000;134.2900000;133.7400000;134.1000000
GAZP;60;20171127;160000;134.0800000;134.1000000;132.8000000;132.8200000
GAZP;60;20171127;170000;132.8200000;133.3700000;132.8000000;133.3600000
GAZP;60;20171127;180000;133.3700000;133.8700000;133.0000000;133.5300000
GAZP;60;20171127;190000;133.5100000;133.9300000;133.2500000;133.5000000
GAZP;60;20171128;110000;133.2900000;133.7200000;132.5500000;133.7200000
GAZP;60;20171128;120000;133.7200000;134.2200000;133.2700000;133.3700000
GAZP;60;20171128;130000;133.3700000;133.5000000;132.9100000;133.1600000
GAZP;60;20171128;140000;133.1100000;133.1800000;132.8200000;132.8500000
GAZP;60;20171128;150000;132.8200000;133.8700000;132.7300000;133.5500000
GAZP;60;20171128;160000;133.5000000;134.1600000;133.4500000;133.7000000
GAZP;60;20171128;170000;133.7200000;134.3700000;133.6200000;134.1200000
GAZP;60;20171128;180000;134.1200000;134.9300000;134.1200000;134.7500000
GAZP;60;20171128;190000;134.7500000;135.1800000;134.5000000;135.1800000
GAZP;60;20171129;110000;134.8600000;134.8600000;133.2300000;134.2100000
GAZP;60;20171129;120000;134.2100000;134.3500000;133.6400000;134.0100000
GAZP;60;20171129;130000;134.0200000;134.2400000;133.7700000;133.8800000
GAZP;60;20171129;140000;133.8600000;134.1000000;133.5100000;133.7200000
GAZP;60;20171129;150000;133.7100000;133.7100000;133.1500000;133.6600000
GAZP;60;20171129;160000;133.6400000;133.9500000;133.1300000;133.3900000
GAZP;60;20171129;170000;133.4000000;133.7600000;133.0200000;133.1500000
GAZP;60;20171129;180000;133.1400000;133.4500000;132.9700000;133.1300000
GAZP;60;20171129;190000;133.1100000;133.5500000;133.0300000;133.5500000
GAZP;60;20171130;110000;133.0000000;133.0100000;132.2600000;132.5400000
GAZP;60;20171130;120000;132.5500000;133.3900000;132.2900000;133.1700000
GAZP;60;20171130;130000;133.1800000;133.9600000;132.9000000;133.6300000
GAZP;60;20171130;140000;133.6500000;134.3100000;133.5200000;134.1200000
GAZP;60;20171130;150000;134.1200000;134.2700000;133.9200000;134.0400000
GAZP;60;20171130;160000;134.0400000;134.0500000;133.3000000;133.5300000
GAZP;60;20171130;170000;133.5200000;134.0100000;133.4500000;134.0100000
GAZP;60;20171130;180000;134.0100000;134.1000000;133.1600000;133.2000000
GAZP;60;20171130;190000;133.2000000;133.2700000;132.0000000;132.1500000
GAZP;60;20171201;110000;132.4700000;133.0200000;132.0500000;132.6500000
GAZP;60;20171201;120000;132.7000000;133.2700000;132.2600000;132.3600000
GAZP;60;20171201;130000;132.4100000;132.7200000;132.3200000;132.5400000
GAZP;60;20171201;140000;132.5500000;132.7000000;131.8000000;132.0600000
GAZP;60;20171201;150000;132.0700000;132.6000000;131.7200000;132.3300000
GAZP;60;20171201;160000;132.3100000;132.6000000;132.2000000;132.5000000
GAZP;60;20171201;170000;132.5000000;132.7800000;132.2500000;132.6300000
GAZP;60;20171201;180000;132.6300000;133.3200000;132.6300000;132.9700000
GAZP;60;20171201;190000;133.0100000;133.2900000;132.7900000;133.0200000
GAZP;60;20171204;110000;133.0100000;133.2500000;131.9300000;132.3300000
GAZP;60;20171204;120000;132.3300000;133.0000000;132.1000000;132.4500000
GAZP;60;20171204;130000;132.4300000;132.8600000;132.0900000;132.7800000
GAZP;60;20171204;140000;132.7300000;133.0900000;132.6000000;132.9400000
GAZP;60;20171204;150000;132.9500000;133.2900000;132.8500000;133.0900000
GAZP;60;20171204;160000;133.0500000;133.7900000;133.0000000;133.6700000
GAZP;60;20171204;170000;133.6700000;134.0000000;133.4900000;133.9400000
GAZP;60;20171204;180000;133.9800000;133.9800000;133.6400000;133.8500000
GAZP;60;20171204;190000;133.9000000;133.9400000;133.4000000;133.7700000
GAZP;60;20171205;110000;133.4700000;133.8900000;132.7800000;133.6300000
GAZP;60;20171205;120000;133.6000000;133.6500000;132.8700000;133.1400000
GAZP;60;20171205;130000;133.1000000;133.3600000;132.8600000;133.3500000
GAZP;60;20171205;140000;133.3000000;133.3300000;132.8600000;133.1000000
GAZP;60;20171205;150000;133.0800000;133.3000000;132.9200000;133.2500000
GAZP;60;20171205;160000;133.2500000;133.4400000;133.1100000;133.1200000
GAZP;60;20171205;170000;133.1400000;133.9900000;133.0200000;133.7500000
GAZP;60;20171205;180000;133.7500000;133.7800000;133.4100000;133.7000000
GAZP;60;20171205;190000;133.6800000;133.7700000;133.2800000;133.6500000
GAZP;60;20171206;110000;133.3200000;133.5500000;132.9100000;133.1800000
GAZP;60;20171206;120000;133.1800000;134.2300000;132.9100000;133.7900000
GAZP;60;20171206;130000;133.8200000;133.9300000;133.6200000;133.6700000
GAZP;60;20171206;140000;133.7000000;134.1200000;133.6600000;133.9900000
GAZP;60;20171206;150000;133.9800000;134.1400000;133.8700000;133.9900000
GAZP;60;20171206;160000;133.9800000;134.0900000;133.7700000;133.8900000
GAZP;60;20171206;170000;133.9200000;134.0000000;133.6500000;133.8800000
GAZP;60;20171206;180000;133.8800000;134.2900000;133.8000000;133.9700000
GAZP;60;20171206;190000;133.9800000;134.0500000;133.3600000;134.0000000
GAZP;60;20171207;110000;133.6600000;133.7600000;133.3000000;133.4500000
GAZP;60;20171207;120000;133.4000000;133.8700000;133.2200000;133.4400000
GAZP;60;20171207;130000;133.4400000;133.6400000;133.2800000;133.3400000
GAZP;60;20171207;140000;133.2900000;133.5800000;133.2500000;133.3700000
GAZP;60;20171207;150000;133.3700000;133.4700000;133.2500000;133.3500000
GAZP;60;20171207;160000;133.3500000;133.4000000;133.0300000;133.0800000
GAZP;60;20171207;170000;133.0800000;133.6700000;132.8100000;133.0600000
GAZP;60;20171207;180000;133.0700000;133.4600000;133.0000000;133.1500000
GAZP;60;20171207;190000;133.1400000;133.5000000;133.0200000;133.0200000
GAZP;60;20171208;110000;133.4200000;133.7100000;133.4200000;133.5400000
GAZP;60;20171208;120000;133.5200000;133.9000000;133.0500000;133.0600000
GAZP;60;20171208;130000;133.0600000;133.1900000;132.9200000;133.1000000
GAZP;60;20171208;140000;133.0800000;133.1500000;132.7200000;133.0000000
GAZP;60;20171208;150000;133.0100000;133.0500000;132.5600000;132.8500000
GAZP;60;20171208;160000;132.8100000;132.8200000;132.4000000;132.6000000
GAZP;60;20171208;170000;132.6000000;132.9700000;132.6000000;132.8100000
GAZP;60;20171208;180000;132.7900000;132.8100000;132.1000000;132.2300000
GAZP;60;20171208;190000;132.3000000;132.6000000;132.0000000;132.6000000
GAZP;60;20171211;110000;132.3500000;133.4800000;132.3500000;133.3600000
GAZP;60;20171211;120000;133.4000000;133.6000000;133.1900000;133.4100000
GAZP;60;20171211;130000;133.4200000;133.9000000;133.2700000;133.7000000
GAZP;60;20171211;140000;133.7000000;133.8300000;133.6200000;133.7200000
GAZP;60;20171211;150000;133.7200000;134.0000000;133.6700000;133.8300000
GAZP;60;20171211;160000;133.7800000;134.0000000;133.7100000;134.0000000
GAZP;60;20171211;170000;133.9900000;134.2500000;133.9200000;134.0200000
GAZP;60;20171211;180000;134.0000000;134.3000000;133.8000000;133.9300000
GAZP;60;20171211;190000;133.9000000;134.6500000;133.8500000;134.6500000
GAZP;60;20171212;110000;134.6900000;134.9500000;133.6500000;134.1100000
GAZP;60;20171212;120000;134.0700000;134.7400000;133.8800000;134.6600000
GAZP;60;20171212;130000;134.6700000;134.7000000;134.3300000;134.6900000
GAZP;60;20171212;140000;134.6900000;135.1000000;134.6200000;135.0800000
GAZP;60;20171212;150000;135.0800000;135.6000000;135.0400000;135.2400000
GAZP;60;20171212;160000;135.3000000;135.3000000;135.0300000;135.1300000
GAZP;60;20171212;170000;135.1000000;135.2700000;134.5200000;135.0300000
GAZP;60;20171212;180000;135.0200000;135.3000000;134.7200000;135.2400000
GAZP;60;20171212;190000;135.2000000;135.5000000;134.8100000;135.5000000
GAZP;60;20171213;110000;135.1800000;136.4200000;135.1000000;136.1400000
GAZP;60;20171213;120000;136.1100000;136.2000000;135.6300000;135.9400000
GAZP;60;20171213;130000;135.9800000;136.1200000;135.8700000;135.9600000
GAZP;60;20171213;140000;135.9200000;135.9500000;135.3600000;135.7900000
GAZP;60;20171213;150000;135.8300000;135.8900000;135.7300000;135.8800000
GAZP;60;20171213;160000;135.8800000;135.9200000;135.1600000;135.2000000
GAZP;60;20171213;170000;135.2000000;135.3700000;134.6000000;135.1200000
GAZP;60;20171213;180000;135.1400000;135.4500000;134.8800000;134.9100000
GAZP;60;20171213;190000;134.8900000;135.5600000;134.7400000;135.5600000
GAZP;60;20171214;110000;135.4200000;136.2000000;135.4200000;135.9300000
GAZP;60;20171214;120000;135.9300000;135.9700000;135.0700000;135.3000000
GAZP;60;20171214;130000;135.3000000;135.8300000;134.9700000;135.4000000
GAZP;60;20171214;140000;135.3500000;135.3900000;134.9600000;135.1900000
GAZP;60;20171214;150000;135.2100000;135.3900000;134.9900000;135.1200000
GAZP;60;20171214;160000;135.1200000;135.5700000;135.0700000;135.5300000
GAZP;60;20171214;170000;135.5000000;135.6500000;135.0100000;135.0500000
GAZP;60;20171214;180000;135.0500000;135.6000000;134.9000000;135.3800000
GAZP;60;20171214;190000;135.4000000;136.0300000;135.3100000;135.9100000
GAZP;60;20171215;110000;135.7200000;136.1600000;135.3500000;135.8100000
GAZP;60;20171215;120000;135.8100000;136.0300000;135.1500000;135.6300000
GAZP;60;20171215;130000;135.6900000;135.7500000;135.3400000;135.5800000
GAZP;60;20171215;140000;135.6100000;135.7900000;135.5000000;135.7000000
GAZP;60;20171215;150000;135.7000000;135.7900000;135.5500000;135.5800000
GAZP;60;20171215;160000;135.6000000;135.8800000;135.5600000;135.8300000
GAZP;60;20171215;170000;135.8000000;135.8200000;135.6400000;135.7800000
GAZP;60;20171215;180000;135.7800000;135.8500000;135.2800000;135.4700000
GAZP;60;20171215;190000;135.4400000;135.6200000;135.0000000;135.5000000
GAZP;60;20171218;110000;135.6400000;135.9500000;135.3500000;135.8000000
GAZP;60;20171218;120000;135.7900000;136.3500000;135.5800000;135.9100000
GAZP;60;20171218;130000;135.9500000;135.9900000;135.4500000;135.6300000
GAZP;60;20171218;140000;135.6300000;135.6500000;135.3300000;135.4200000
GAZP;60;20171218;150000;135.3700000;135.6600000;135.3400000;135.4900000
GAZP;60;20171218;160000;135.4800000;135.5400000;134.6400000;134.7100000
GAZP;60;20171218;170000;134.6700000;134.8600000;133.5000000;133.6600000
GAZP;60;20171218;180000;133.6600000;134.2200000;132.9400000;134.1800000
GAZP;60;20171218;190000;134.2000000;134.2500000;133.7100000;134.2500000
GAZP;60;20171219;110000;134.1300000;134.7400000;133.8300000;133.9700000
GAZP;60;20171219;120000;133.9900000;134.3000000;133.5000000;134.0200000
GAZP;60;20171219;130000;134.0200000;134.6300000;133.9100000;134.3100000
GAZP;60;20171219;140000;134.3200000;134.3800000;134.0000000;134.1900000
GAZP;60;20171219;150000;134.1900000;134.2800000;133.8200000;134.0400000
GAZP;60;20171219;160000;133.9900000;134.3000000;133.6000000;134.1800000
GAZP;60;20171219;170000;134.1800000;134.5000000;133.9800000;134.3200000
GAZP;60;20171219;180000;134.3600000;134.4300000;133.8000000;134.1500000
GAZP;60;20171219;190000;134.1500000;134.3500000;133.9600000;133.9600000
GAZP;60;20171220;110000;133.9600000;134.3300000;133.5100000;133.5900000
GAZP;60;20171220;120000;133.7100000;133.9900000;133.3000000;133.6500000
GAZP;60;20171220;130000;133.6600000;134.0000000;132.8100000;132.8300000
GAZP;60;20171220;140000;132.8300000;133.3200000;132.5000000;133.0000000
GAZP;60;20171220;150000;133.0300000;133.4000000;132.3500000;133.2900000
GAZP;60;20171220;160000;133.3400000;133.5700000;132.8700000;133.0100000
GAZP;60;20171220;170000;133.0100000;133.3600000;132.8900000;132.9500000
GAZP;60;20171220;180000;132.9500000;133.2400000;132.6800000;133.1500000
GAZP;60;20171220;190000;133.1500000;133.2100000;132.5000000;132.5000000
GAZP;60;20171221;110000;133.0000000;133.4700000;132.8200000;133.2000000
GAZP;60;20171221;120000;133.1600000;133.2800000;132.6800000;132.6900000
GAZP;60;20171221;130000;132.7500000;132.9900000;132.5200000;132.5900000
GAZP;60;20171221;140000;132.5500000;132.6200000;131.5300000;131.9000000
GAZP;60;20171221;150000;131.8700000;131.9900000;131.2500000;131.7800000
GAZP;60;20171221;160000;131.7400000;132.1700000;131.5900000;131.7200000
GAZP;60;20171221;170000;131.7200000;131.9500000;130.2000000;130.5000000
GAZP;60;20171221;180000;130.5000000;131.1100000;130.4500000;130.8900000
GAZP;60;20171221;190000;130.8700000;131.7200000;130.8300000;131.7000000
GAZP;60;20171222;110000;132.1500000;132.5800000;131.6900000;131.8000000
GAZP;60;20171222;120000;131.8000000;132.1500000;131.5200000;132.1200000
GAZP;60;20171222;130000;132.1200000;133.4800000;132.0800000;132.9100000
GAZP;60;20171222;140000;132.9200000;133.1300000;132.3800000;132.4500000
GAZP;60;20171222;150000;132.4500000;132.7000000;132.2400000;132.4900000
GAZP;60;20171222;160000;132.4500000;132.5000000;131.0500000;131.6900000
GAZP;60;20171222;170000;131.6700000;132.1200000;131.5600000;131.8200000
GAZP;60;20171222;180000;131.7900000;132.3600000;131.7900000;132.3000000
GAZP;60;20171222;190000;132.3100000;132.4200000;131.7500000;132.4200000
GAZP;60;20171225;110000;132.7200000;132.9800000;132.2200000;132.7100000
GAZP;60;20171225;120000;132.7100000;133.1900000;132.6100000;132.6400000
GAZP;60;20171225;130000;132.6800000;132.8700000;132.3200000;132.4600000
GAZP;60;20171225;140000;132.4800000;132.6000000;132.1700000;132.1800000
GAZP;60;20171225;150000;132.2200000;132.4200000;132.0100000;132.0400000
GAZP;60;20171225;160000;132.0200000;132.0900000;131.8000000;131.8800000
